owner,name,obf
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant[],$VALUES
net.minecraft.world.entity.animal.Pig,net.minecraft.network.syncher.EntityDataAccessor,DATA_SADDLE_ID
net.minecraft.world.entity.animal.Pig,net.minecraft.network.syncher.EntityDataAccessor,DATA_BOOST_TIME
net.minecraft.world.entity.animal.Pig,net.minecraft.world.item.crafting.Ingredient,FOOD_ITEMS
net.minecraft.world.entity.animal.Pig,net.minecraft.world.entity.ItemBasedSteering,steering
net.minecraft.world.entity.animal.PolarBear,net.minecraft.network.syncher.EntityDataAccessor,DATA_STANDING_ID
net.minecraft.world.entity.animal.PolarBear,float,STAND_ANIMATION_TICKS
net.minecraft.world.entity.animal.PolarBear,float,clientSideStandAnimationO
net.minecraft.world.entity.animal.PolarBear,float,clientSideStandAnimation
net.minecraft.world.entity.animal.PolarBear,int,warningSoundTicks
net.minecraft.world.entity.animal.PolarBear,net.minecraft.util.valueproviders.UniformInt,PERSISTENT_ANGER_TIME
net.minecraft.world.entity.animal.PolarBear,int,remainingPersistentAngerTime
net.minecraft.world.entity.animal.PolarBear,java.util.UUID,persistentAngerTarget
net.minecraft.world.entity.animal.PolarBear$PolarBearAttackPlayersGoal,net.minecraft.world.entity.animal.PolarBear,this$0
net.minecraft.world.entity.animal.PolarBear$PolarBearHurtByTargetGoal,net.minecraft.world.entity.animal.PolarBear,this$0
net.minecraft.world.entity.animal.PolarBear$PolarBearMeleeAttackGoal,net.minecraft.world.entity.animal.PolarBear,this$0
net.minecraft.world.entity.animal.PolarBear$PolarBearPanicGoal,net.minecraft.world.entity.animal.PolarBear,this$0
net.minecraft.world.entity.animal.Pufferfish,net.minecraft.network.syncher.EntityDataAccessor,PUFF_STATE
net.minecraft.world.entity.animal.Pufferfish,int,inflateCounter
net.minecraft.world.entity.animal.Pufferfish,int,deflateTimer
net.minecraft.world.entity.animal.Pufferfish,java.util.function.Predicate,SCARY_MOB
net.minecraft.world.entity.animal.Pufferfish,net.minecraft.world.entity.ai.targeting.TargetingConditions,targetingConditions
net.minecraft.world.entity.animal.Pufferfish,int,STATE_SMALL
net.minecraft.world.entity.animal.Pufferfish,int,STATE_MID
net.minecraft.world.entity.animal.Pufferfish,int,STATE_FULL
net.minecraft.world.entity.animal.Pufferfish$PufferfishPuffGoal,net.minecraft.world.entity.animal.Pufferfish,fish
net.minecraft.world.entity.animal.Rabbit,double,STROLL_SPEED_MOD
net.minecraft.world.entity.animal.Rabbit,double,BREED_SPEED_MOD
net.minecraft.world.entity.animal.Rabbit,double,FOLLOW_SPEED_MOD
net.minecraft.world.entity.animal.Rabbit,double,FLEE_SPEED_MOD
net.minecraft.world.entity.animal.Rabbit,double,ATTACK_SPEED_MOD
net.minecraft.world.entity.animal.Rabbit,net.minecraft.network.syncher.EntityDataAccessor,DATA_TYPE_ID
net.minecraft.world.entity.animal.Rabbit,net.minecraft.resources.ResourceLocation,KILLER_BUNNY
net.minecraft.world.entity.animal.Rabbit,int,EVIL_ATTACK_POWER
net.minecraft.world.entity.animal.Rabbit,int,EVIL_ARMOR_VALUE
net.minecraft.world.entity.animal.Rabbit,int,MORE_CARROTS_DELAY
net.minecraft.world.entity.animal.Rabbit,int,jumpTicks
net.minecraft.world.entity.animal.Rabbit,int,jumpDuration
net.minecraft.world.entity.animal.Rabbit,boolean,wasOnGround
net.minecraft.world.entity.animal.Rabbit,int,jumpDelayTicks
net.minecraft.world.entity.animal.Rabbit,int,moreCarrotTicks
net.minecraft.world.entity.animal.Rabbit$RabbitAvoidEntityGoal,net.minecraft.world.entity.animal.Rabbit,rabbit
net.minecraft.world.entity.animal.Rabbit$RabbitGroupData,net.minecraft.world.entity.animal.Rabbit$Variant,variant
net.minecraft.world.entity.animal.Rabbit$RabbitJumpControl,net.minecraft.world.entity.animal.Rabbit,rabbit
net.minecraft.world.entity.animal.Rabbit$RabbitJumpControl,boolean,canJump
net.minecraft.world.entity.animal.Rabbit$RabbitMoveControl,net.minecraft.world.entity.animal.Rabbit,rabbit
net.minecraft.world.entity.animal.Rabbit$RabbitMoveControl,double,nextJumpSpeed
net.minecraft.world.entity.animal.Rabbit$RabbitPanicGoal,net.minecraft.world.entity.animal.Rabbit,rabbit
net.minecraft.world.entity.animal.Rabbit$RaidGardenGoal,net.minecraft.world.entity.animal.Rabbit,rabbit
net.minecraft.world.entity.animal.Rabbit$RaidGardenGoal,boolean,wantsToRaid
net.minecraft.world.entity.animal.Rabbit$RaidGardenGoal,boolean,canRaid
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,BROWN
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,WHITE
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,BLACK
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,WHITE_SPLOTCHED
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,GOLD
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,SALT
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant,EVIL
net.minecraft.world.entity.animal.Rabbit$Variant,java.util.function.IntFunction,BY_ID
net.minecraft.world.entity.animal.Rabbit$Variant,com.mojang.serialization.Codec,CODEC
net.minecraft.world.entity.animal.Rabbit$Variant,int,id
net.minecraft.world.entity.animal.Rabbit$Variant,java.lang.String,name
net.minecraft.world.entity.animal.Rabbit$Variant,net.minecraft.world.entity.animal.Rabbit$Variant[],$VALUES
net.minecraft.world.entity.animal.Sheep,int,EAT_ANIMATION_TICKS
net.minecraft.world.entity.animal.Sheep,net.minecraft.network.syncher.EntityDataAccessor,DATA_WOOL_ID
net.minecraft.world.entity.animal.Sheep,java.util.Map,ITEM_BY_DYE
net.minecraft.world.entity.animal.Sheep,java.util.Map,COLORARRAY_BY_COLOR
net.minecraft.world.entity.animal.Sheep,int,eatAnimationTick
net.minecraft.world.entity.animal.Sheep,net.minecraft.world.entity.ai.goal.EatBlockGoal,eatBlockGoal
net.minecraft.world.entity.animal.Sheep$2,int[],$SwitchMap$net$minecraft$world$item$DyeColor
net.minecraft.world.entity.animal.ShoulderRidingEntity,int,RIDE_COOLDOWN
net.minecraft.world.entity.animal.ShoulderRidingEntity,int,rideCooldownCounter
net.minecraft.world.entity.animal.SnowGolem,net.minecraft.network.syncher.EntityDataAccessor,DATA_PUMPKIN_ID
net.minecraft.world.entity.animal.SnowGolem,byte,PUMPKIN_FLAG
net.minecraft.world.entity.animal.SnowGolem,float,EYE_HEIGHT
net.minecraft.world.entity.animal.Squid,float,xBodyRot
net.minecraft.world.entity.animal.Squid,float,xBodyRotO
net.minecraft.world.entity.animal.Squid,float,zBodyRot
net.minecraft.world.entity.animal.Squid,float,zBodyRotO
net.minecraft.world.entity.animal.Squid,float,tentacleMovement
net.minecraft.world.entity.animal.Squid,float,oldTentacleMovement
net.minecraft.world.entity.animal.Squid,float,tentacleAngle
net.minecraft.world.entity.animal.Squid,float,oldTentacleAngle
net.minecraft.world.entity.animal.Squid,float,speed
net.minecraft.world.entity.animal.Squid,float,tentacleSpeed
net.minecraft.world.entity.animal.Squid,float,rotateSpeed
net.minecraft.world.entity.animal.Squid,float,tx
net.minecraft.world.entity.animal.Squid,float,ty
net.minecraft.world.entity.animal.Squid,float,tz
net.minecraft.world.entity.animal.Squid$SquidFleeGoal,float,SQUID_FLEE_SPEED
net.minecraft.world.entity.animal.Squid$SquidFleeGoal,float,SQUID_FLEE_MIN_DISTANCE
net.minecraft.world.entity.animal.Squid$SquidFleeGoal,float,SQUID_FLEE_MAX_DISTANCE
net.minecraft.world.entity.animal.Squid$SquidFleeGoal,int,fleeTicks
net.minecraft.world.entity.animal.Squid$SquidFleeGoal,net.minecraft.world.entity.animal.Squid,this$0
net.minecraft.world.entity.animal.Squid$SquidRandomMovementGoal,net.minecraft.world.entity.animal.Squid,squid
net.minecraft.world.entity.animal.Squid$SquidRandomMovementGoal,net.minecraft.world.entity.animal.Squid,this$0
net.minecraft.world.entity.animal.TropicalFish,java.lang.String,BUCKET_VARIANT_TAG
net.minecraft.world.entity.animal.TropicalFish,net.minecraft.network.syncher.EntityDataAccessor,DATA_ID_TYPE_VARIANT
net.minecraft.world.entity.animal.TropicalFish,java.util.List,COMMON_VARIANTS
net.minecraft.world.entity.animal.TropicalFish,boolean,isSchool
net.minecraft.world.entity.animal.TropicalFish$Base,net.minecraft.world.entity.animal.TropicalFish$Base,SMALL
net.minecraft.world.entity.animal.TropicalFish$Base,net.minecraft.world.entity.animal.TropicalFish$Base,LARGE
net.minecraft.world.entity.animal.TropicalFish$Base,int,id
net.minecraft.world.entity.animal.TropicalFish$Base,net.minecraft.world.entity.animal.TropicalFish$Base[],$VALUES
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,KOB
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,SUNSTREAK
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,SNOOPER
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,DASHER
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,BRINELY
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,SPOTTY
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,FLOPPER
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,STRIPEY
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,GLITTER
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,BLOCKFISH
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,BETTY
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern,CLAYFISH
net.minecraft.world.entity.animal.TropicalFish$Pattern,com.mojang.serialization.Codec,CODEC
net.minecraft.world.entity.animal.TropicalFish$Pattern,java.util.function.IntFunction,BY_ID
net.minecraft.world.entity.animal.TropicalFish$Pattern,java.lang.String,name
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.network.chat.Component,displayName
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Base,base
net.minecraft.world.entity.animal.TropicalFish$Pattern,int,packedId
net.minecraft.world.entity.animal.TropicalFish$Pattern,net.minecraft.world.entity.animal.TropicalFish$Pattern[],$VALUES
net.minecraft.world.entity.animal.TropicalFish$TropicalFishGroupData,net.minecraft.world.entity.animal.TropicalFish$Variant,variant
net.minecraft.world.entity.animal.TropicalFish$Variant,net.minecraft.world.entity.animal.TropicalFish$Pattern,pattern
net.minecraft.world.entity.animal.TropicalFish$Variant,net.minecraft.world.item.DyeColor,baseColor
net.minecraft.world.entity.animal.TropicalFish$Variant,net.minecraft.world.item.DyeColor,patternColor
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,HOME_POS
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,HAS_EGG
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,LAYING_EGG
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,TRAVEL_POS
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,GOING_HOME
net.minecraft.world.entity.animal.Turtle,net.minecraft.network.syncher.EntityDataAccessor,TRAVELLING
net.minecraft.world.entity.animal.Turtle,net.minecraft.world.item.crafting.Ingredient,FOOD_ITEMS
net.minecraft.world.entity.animal.Turtle,int,layEggCounter
net.minecraft.world.entity.animal.Turtle,java.util.function.Predicate,BABY_ON_LAND_SELECTOR
net.minecraft.world.entity.animal.Turtle$TurtleBreedGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleGoHomeGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleGoHomeGoal,double,speedModifier
net.minecraft.world.entity.animal.Turtle$TurtleGoHomeGoal,boolean,stuck
net.minecraft.world.entity.animal.Turtle$TurtleGoHomeGoal,int,closeToHomeTryTicks
net.minecraft.world.entity.animal.Turtle$TurtleGoHomeGoal,int,GIVE_UP_TICKS
net.minecraft.world.entity.animal.Turtle$TurtleGoToWaterGoal,int,GIVE_UP_TICKS
net.minecraft.world.entity.animal.Turtle$TurtleGoToWaterGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleLayEggGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleMoveControl,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleRandomStrollGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleTravelGoal,net.minecraft.world.entity.animal.Turtle,turtle
net.minecraft.world.entity.animal.Turtle$TurtleTravelGoal,double,speedModifier
net.minecraft.world.entity.animal.Turtle$TurtleTravelGoal,boolean,stuck
net.minecraft.world.entity.animal.Wolf,net.minecraft.network.syncher.EntityDataAccessor,DATA_INTERESTED_ID
net.minecraft.world.entity.animal.Wolf,net.minecraft.network.syncher.EntityDataAccessor,DATA_COLLAR_COLOR
net.minecraft.world.entity.animal.Wolf,net.minecraft.network.syncher.EntityDataAccessor,DATA_REMAINING_ANGER_TIME
net.minecraft.world.entity.animal.Wolf,java.util.function.Predicate,PREY_SELECTOR
net.minecraft.world.entity.animal.Wolf,float,START_HEALTH
net.minecraft.world.entity.animal.Wolf,float,TAME_HEALTH
net.minecraft.world.entity.animal.Wolf,float,interestedAngle
net.minecraft.world.entity.animal.Wolf,float,interestedAngleO
net.minecraft.world.entity.animal.Wolf,boolean,isWet
net.minecraft.world.entity.animal.Wolf,boolean,isShaking
net.minecraft.world.entity.animal.Wolf,float,shakeAnim
net.minecraft.world.entity.animal.Wolf,float,shakeAnimO
net.minecraft.world.entity.animal.Wolf,net.minecraft.util.valueproviders.UniformInt,PERSISTENT_ANGER_TIME
net.minecraft.world.entity.animal.Wolf,java.util.UUID,persistentAngerTarget
net.minecraft.world.entity.animal.Wolf$WolfAvoidEntityGoal,net.minecraft.world.entity.animal.Wolf,wolf
net.minecraft.world.entity.animal.Wolf$WolfAvoidEntityGoal,net.minecraft.world.entity.animal.Wolf,this$0
net.minecraft.world.entity.animal.Wolf$WolfPanicGoal,net.minecraft.world.entity.animal.Wolf,this$0
net.minecraft.world.entity.animal.allay.Allay,org.slf4j.Logger,LOGGER
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.core.Vec3i,ITEM_PICKUP_REACH
net.minecraft.world.entity.animal.allay.Allay,int,LIFTING_ITEM_ANIMATION_DURATION
net.minecraft.world.entity.animal.allay.Allay,float,DANCING_LOOP_DURATION
net.minecraft.world.entity.animal.allay.Allay,float,SPINNING_ANIMATION_DURATION
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.item.crafting.Ingredient,DUPLICATION_ITEM
net.minecraft.world.entity.animal.allay.Allay,int,DUPLICATION_COOLDOWN_TICKS
net.minecraft.world.entity.animal.allay.Allay,int,NUM_OF_DUPLICATION_HEARTS
net.minecraft.world.entity.animal.allay.Allay,double,RIDING_OFFSET
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.network.syncher.EntityDataAccessor,DATA_DANCING
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.network.syncher.EntityDataAccessor,DATA_CAN_DUPLICATE
net.minecraft.world.entity.animal.allay.Allay,com.google.common.collect.ImmutableList,SENSOR_TYPES
net.minecraft.world.entity.animal.allay.Allay,com.google.common.collect.ImmutableList,MEMORY_TYPES
net.minecraft.world.entity.animal.allay.Allay,com.google.common.collect.ImmutableList,THROW_SOUND_PITCHES
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.level.gameevent.DynamicGameEventListener,dynamicVibrationListener
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.level.gameevent.vibrations.VibrationSystem$Data,vibrationData
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.level.gameevent.vibrations.VibrationSystem$User,vibrationUser
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.level.gameevent.DynamicGameEventListener,dynamicJukeboxListener
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.world.SimpleContainer,inventory
net.minecraft.world.entity.animal.allay.Allay,net.minecraft.core.BlockPos,jukeboxPos
net.minecraft.world.entity.animal.allay.Allay,long,duplicationCooldown
net.minecraft.world.entity.animal.allay.Allay,float,holdingItemAnimationTicks
net.minecraft.world.entity.animal.allay.Allay,float,holdingItemAnimationTicks0
net.minecraft.world.entity.animal.allay.Allay,float,dancingAnimationTicks
net.minecraft.world.entity.animal.allay.Allay,float,spinningAnimationTicks
net.minecraft.world.entity.animal.allay.Allay,float,spinningAnimationTicks0
net.minecraft.world.entity.animal.allay.Allay$JukeboxListener,net.minecraft.world.level.gameevent.PositionSource,listenerSource
net.minecraft.world.entity.animal.allay.Allay$JukeboxListener,int,listenerRadius
net.minecraft.world.entity.animal.allay.Allay$JukeboxListener,net.minecraft.world.entity.animal.allay.Allay,this$0
net.minecraft.world.entity.animal.allay.Allay$VibrationUser,int,VIBRATION_EVENT_LISTENER_RANGE
net.minecraft.world.entity.animal.allay.Allay$VibrationUser,net.minecraft.world.level.gameevent.PositionSource,positionSource
net.minecraft.world.entity.animal.allay.Allay$VibrationUser,net.minecraft.world.entity.animal.allay.Allay,this$0
net.minecraft.world.entity.animal.allay.AllayAi,float,SPEED_MULTIPLIER_WHEN_IDLING
net.minecraft.world.entity.animal.allay.AllayAi,float,SPEED_MULTIPLIER_WHEN_FOLLOWING_DEPOSIT_TARGET
net.minecraft.world.entity.animal.allay.AllayAi,float,SPEED_MULTIPLIER_WHEN_RETRIEVING_ITEM
net.minecraft.world.entity.animal.allay.AllayAi,float,SPEED_MULTIPLIER_WHEN_PANICKING
net.minecraft.world.entity.animal.allay.AllayAi,int,CLOSE_ENOUGH_TO_TARGET
net.minecraft.world.entity.animal.allay.AllayAi,int,TOO_FAR_FROM_TARGET
net.minecraft.world.entity.animal.allay.AllayAi,int,MAX_LOOK_DISTANCE
net.minecraft.world.entity.animal.allay.AllayAi,int,MIN_WAIT_DURATION
net.minecraft.world.entity.animal.allay.AllayAi,int,MAX_WAIT_DURATION
net.minecraft.world.entity.animal.allay.AllayAi,int,TIME_TO_FORGET_NOTEBLOCK
net.minecraft.world.entity.animal.allay.AllayAi,int,DISTANCE_TO_WANTED_ITEM
net.minecraft.world.entity.animal.allay.AllayAi,int,GIVE_ITEM_TIMEOUT_DURATION
net.minecraft.world.entity.animal.axolotl.Axolotl,int,TOTAL_PLAYDEAD_TIME
net.minecraft.world.entity.animal.axolotl.Axolotl,com.google.common.collect.ImmutableList,SENSOR_TYPES
net.minecraft.world.entity.animal.axolotl.Axolotl,com.google.common.collect.ImmutableList,MEMORY_TYPES
